id;codigo;nombre;codigo_unificado;departamento_codigo;active;created_date;published_date;departamento_id
884;344;Hato;68344;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
885;368;Jesus Maria;68368;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
886;370;Jordan;68370;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
887;377;La Belleza;68377;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
888;385;Landazuri;68385;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
889;397;La Paz;68397;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
890;406;Lebrija;68406;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
891;418;Los Santos;68418;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
892;425;Macaravita;68425;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
893;432;Malaga;68432;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
894;444;Matanza;68444;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
895;464;Mogotes;68464;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
896;468;Molagavita;68468;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
897;498;Ocamonte;68498;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
898;500;Oiba;68500;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
899;502;Onzaga;68502;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
900;522;Palmar;68522;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
901;524;Palmas Del Socorro;68524;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
902;533;Paramo;68533;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
903;547;Piedecuesta;68547;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
904;549;Pinchote;68549;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
905;572;Puente Nacional;68572;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
906;573;Puerto Parra;68573;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
907;575;Puerto Wilches;68575;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
908;615;Rionegro;68615;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
909;655;Sabana De Torres;68655;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
910;669;San Andres;68669;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
911;673;San Benito;68673;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
912;679;San Gil;68679;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
913;682;San Joaquin;68682;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
914;684;San Jose De Miranda;68684;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
915;686;San Miguel;68686;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
916;689;San Vicente De Chucuri;68689;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
917;705;Santa Barbara;68705;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
918;720;Santa Helena Del Opon;68720;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
919;745;Simacota;68745;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
920;755;Socorro;68755;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
921;770;Suaita;68770;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
922;773;Sucre;68773;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
923;780;Surata;68780;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
924;820;Tona;68820;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
925;855;Valle De San Jose;68855;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
926;861;Velez;68861;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
927;867;Vetas;68867;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
928;872;Villanueva;68872;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
929;895;Zapatoca;68895;68;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;21
930;001;Sincelejo;70001;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
931;110;Buenavista;70110;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
932;124;Caimito;70124;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
933;204;Coloso;70204;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
934;215;Corozal;70215;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
935;230;Chalan;70230;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
936;233;El Roble;70233;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
937;235;Galeras;70235;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
938;265;Guaranda;70265;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
939;400;La Union;70400;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
940;418;Los Palmitos;70418;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
941;429;Majagual;70429;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
942;473;Morroa;70473;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
943;508;Ovejas;70508;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
944;523;Palmito;70523;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
945;670;Sampues;70670;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
946;678;San Benito Abad;70678;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
947;702;San Juan De Betulia;70702;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
948;708;San Marcos;70708;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
949;713;San Onofre;70713;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
950;717;San Pedro;70717;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
951;742;Since;70742;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
952;771;Sucre;70771;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
953;820;Santiago De Tolu;70820;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
954;823;Toluviejo;70823;70;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;22
955;001;Ibague;73001;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
956;024;Alpujarra;73024;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
957;026;Alvarado;73026;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
958;030;Ambalema;73030;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
959;043;Anzoategui;73043;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
960;055;Armero;73055;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
961;067;Ataco;73067;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
962;124;Cajamarca;73124;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
963;148;Carmen De Apicala;73148;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
964;152;Casabianca;73152;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
965;168;Chaparral;73168;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
966;200;Coello;73200;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
967;217;Coyaima;73217;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
968;226;Cunday;73226;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
969;236;Dolores;73236;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
970;268;Espinal;73268;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
971;270;Falan;73270;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
972;275;Flandes;73275;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
973;283;Fresno;73283;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
974;319;Guamo;73319;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
975;347;Herveo;73347;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
976;349;Honda;73349;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
977;352;Icononzo;73352;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
978;408;Lerida;73408;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
979;411;Libano;73411;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
980;443;Mariquita;73443;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
981;449;Melgar;73449;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
982;461;Murillo;73461;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
983;483;Natagaima;73483;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
984;504;Ortega;73504;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
985;520;Palocabildo;73520;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
986;547;Piedras;73547;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
987;555;Planadas;73555;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
988;563;Prado;73563;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
989;585;Purificacion;73585;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
990;616;Rioblanco;73616;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
991;622;Roncesvalles;73622;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
992;624;Rovira;73624;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
993;671;Saldaña;73671;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
994;675;San Antonio;73675;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
995;678;San Luis;73678;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
996;686;Santa Isabel;73686;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
997;770;Suarez;73770;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
998;854;Valle De San Juan;73854;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
999;861;Venadillo;73861;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
1000;870;Villahermosa;73870;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
1001;873;Villarrica;73873;73;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;23
1002;001;Cali;76001;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1003;020;Alcala;76020;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1004;036;Andalucia;76036;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1005;041;Ansermanuevo;76041;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1006;054;Argelia;76054;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1007;100;Bolivar;76100;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1008;109;Buenaventura;76109;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1009;111;Guadalajara De Buga;76111;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1010;113;Bugalagrande;76113;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1011;122;Caicedonia;76122;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1012;126;Calima;76126;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1013;130;Candelaria;76130;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1014;147;Cartago;76147;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1015;233;Dagua;76233;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1016;243;El Aguila;76243;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1017;246;El Cairo;76246;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1018;248;El Cerrito;76248;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1019;250;El Dovio;76250;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1020;275;Florida;76275;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1021;306;Ginebra;76306;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1022;318;Guacari;76318;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1023;364;Jamundi;76364;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1024;377;La Cumbre;76377;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1025;400;La Union;76400;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1026;403;La Victoria;76403;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1027;497;Obando;76497;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1028;520;Palmira;76520;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1029;563;Pradera;76563;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1030;606;Restrepo;76606;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1031;616;Riofrio;76616;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1032;622;Roldanillo;76622;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1033;670;San Pedro;76670;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1034;736;Sevilla;76736;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1035;823;Toro;76823;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1036;828;Trujillo;76828;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1037;834;Tulua;76834;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1038;845;Ulloa;76845;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1039;863;Versalles;76863;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1040;869;Vijes;76869;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1041;890;Yotoco;76890;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1042;892;Yumbo;76892;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1043;895;Zarzal;76895;76;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;24
1044;001;Arauca;81001;81;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;25
1045;065;Arauquita;81065;81;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;25
1046;220;Cravo Norte;81220;81;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;25
1047;300;Fortul;81300;81;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;25
1048;591;Puerto Rondon;81591;81;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;25
1049;736;Saravena;81736;81;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;25
1050;794;Tame;81794;81;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;25
1051;001;Yopal;85001;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1052;010;Aguazul;85010;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1053;015;Chameza;85015;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1054;125;Hato Corozal;85125;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1055;136;La Salina;85136;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1056;139;Mani;85139;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1057;162;Monterrey;85162;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1058;225;Nunchia;85225;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1059;230;Orocue;85230;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1060;250;Paz De Ariporo;85250;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1061;263;Pore;85263;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1062;279;Recetor;85279;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1063;300;Sabanalarga;85300;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1064;315;Sacama;85315;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1065;325;San Luis De Palenque;85325;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1066;400;Tamara;85400;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1067;410;Tauramena;85410;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1068;430;Trinidad;85430;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1069;440;Villanueva;85440;85;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;26
1070;001;Mocoa;86001;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1071;219;Colon;86219;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1072;320;Orito;86320;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1073;568;Puerto Asis;86568;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1074;569;Puerto Caicedo;86569;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1075;571;Puerto Guzman;86571;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1076;573;Leguizamo;86573;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1077;749;Sibundoy;86749;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1078;755;San Francisco;86755;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1079;757;San Miguel;86757;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1080;760;Santiago;86760;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1081;865;Valle Del Guamuez;86865;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1082;885;Villagarzon;86885;86;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;27
1083;001;San Andres;88001;88;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;28
1084;564;Providencia;88564;88;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;28
1085;001;Leticia;91001;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1086;263;El Encanto;91263;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1087;405;La Chorrera;91405;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1088;407;La Pedrera;91407;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1089;430;La Victoria;91430;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1090;460;Miriti - Parana;91460;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1091;530;Puerto Alegria;91530;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1092;536;Puerto Arica;91536;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1093;540;Puerto Nariño;91540;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1094;669;Puerto Santander;91669;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1095;798;Tarapaca;91798;91;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;29
1096;001;Inirida;94001;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1097;343;Barranco Minas;94343;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1098;663;Mapiripana;94663;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1099;883;San Felipe;94883;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1100;884;Puerto Colombia;94884;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1101;885;La Guadalupe;94885;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1102;886;Cacahual;94886;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1103;887;Pana Pana;94887;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1104;888;Morichal;94888;94;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;30
1105;001;San Jose Del Guaviare;95001;95;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;31
1106;015;Calamar;95015;95;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;31
1107;025;El Retorno;95025;95;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;31
1108;200;Miraflores;95200;95;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;31
1109;001;Mitu;97001;97;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;32
1110;161;Caruru;97161;97;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;32
1111;511;Pacoa;97511;97;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;32
1112;666;Taraira;97666;97;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;32
1113;777;Papunaua;97777;97;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;32
1114;889;Yavarate;97889;97;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;32
1115;001;Puerto Carreño;99001;99;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;33
1116;524;La Primavera;99524;99;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;33
1117;624;Santa Rosalia ;99624;99;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;33
1118;773;Cumaribo;99773;99;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;33
1153;004;Abriaqui;05004;05;1;2020-06-04 14:45:30.880;2020-06-04 14:45:30.880;1
